Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,United Arab Emirates,ARE,0.277343499011321,0.305665089335595,0.273588743057139,0.308864072459267,0.308253626353499,0.29782881577478,0.28731234209012,0.29173821119718,0.275880695835426,0.288274032146181,0.336543985578224,0.321554451006035,0.290654358396527,0.303738078646163,0.316101088692657,0.311950097015617,0.298194071393419,0.286516920869541
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,United Kingdom,GBR,0.296504663024182,0.222745712570435,0.216603032631341,0.215468212067129,0.205650014323197,0.204294217418581,0.199575092402826,0.193709005706959,0.189349571746996,0.181365854407909,0.118625878814345,0.112013592257165,0.108124934036213,0.101867275026265,0.101383057511244,0.0993698910519826,0.0914233246917229,0.0840580563946539
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,United States,USA,0.449887646900464,0.386163484164512,0.381779506860045,0.374905929081299,0.359173293826944,0.353440458098142,0.345460738089057,0.334293375767611,0.319818275908451,0.318016188399688,0.238478694238305,0.229544632402613,0.230048868741679,0.217631153963255,0.200009706257874,0.200800196915938,0.197174361127597,0.187453149827826
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Uruguay,URY,0.0899312398886812,0.10985967251853,0.0905917867542525,0.0848371475738082,0.08442946547257,0.0834674947154068,0.0995588162263278,0.0896251430050041,0.100360872944194,0.0887259047145362,0.0685262625833289,0.0631662884010483,0.0676211729793557,0.0697865407385169,0.0727896070968742,0.0853378259682938,0.0831850268858587,0.0838976276068593
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Uzbekistan,UZB,1.48233632974061,1.51589806874664,1.54562024768068,1.49826451272493,1.48667404763898,1.3427838060874,1.28035622054685,1.13643278656811,1.13073608684456,1.0035830240103,0.463664722381133,0.460899070346122,0.450767906815285,0.433825067700987,0.419747985125297,0.422181831890178,0.413823163098452,0.386494479117013
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Vanuatu,VUT,0.223192837711011,0.0923848541278176,0.13652814317815,0.164441547339062,0.170652267820985,0.188525066234785,0.141187758544245,0.13683908609009,0.113703966043716,0.180171502200502,0.182724060225579,0.196729892560531,0.249980287356499,0.240864615845475,0.257524636777221,0.274304778473288,0.284185655938695,0.287540914887921
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Viet Nam,VNM,0.127261715730296,0.162572183074195,0.168427386465461,0.1741888117012,0.192828528375227,0.191642430270008,0.210990929769905,0.214581891980402,0.205784320974949,0.212857574562243,0.245075225328993,0.235244245973237,0.269691430651584,0.299953188234807,0.302883133741524,0.286147761387398,0.252076658515563,0.275454296254609
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,3.39445897758683E-05,3.40795724476434E-05,3.29953793626829E-05,3.18841192784101E-05,3.08044262494968E-05,2.96166237095017E-05,4.27605559755358E-05,4.30773008346138E-05,4.22830945611115E-05,4.10881143464144E-05,4.17625537714389E-05,4.02850561986245E-05,4.08203051278115E-05,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Zambia,ZMB,0.1603615967784,0.0900031022097739,0.0876654141838858,0.0838884798368392,0.084380380875031,0.0854659404888207,0.0820842664674018,0.0822024684678646,0.0741861330856004,0.0628578689651373,0.095348420820123,0.112324254357736,0.122903699582513,0.105674766465703,0.115671361514807,0.113067719863288,0.108054200555119,0.105859571017173
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Zimbabwe,ZWE,0.427901031058119,0.337430900882475,0.301478012214159,0.29574763327868,0.296276821011754,0.292339268188517,0.294217950919156,0.346731949885024,0.334187715400752,0.341712688335389,0.229224576697977,0.206927760188294,0.228415693076912,0.221980214038895,0.195591040340107,0.211153786564926,0.205301807614525,0.208786909257373
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Africa Eastern and Southern,AFE,0.364996594772097,0.33961337480455,0.333895279146204,0.33097300432832,0.328402898318658,0.335028889736024,0.341190615720919,0.329904132752853,0.314512739909973,0.307001617064511,0.250943675926547,0.247390139936832,0.243507105081097,0.241043754454764,0.21859526010135,0.219161172295634,0.205122608393531,0.19744525316336
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Africa Western and Central,AFW,0.148633772597507,0.164380309561165,0.169992356626959,0.171742595929612,0.14773418882642,0.151583377330841,0.139752798246671,0.133343259984355,0.120849298341003,0.111131382747151,0.107419498429808,0.10511629317256,0.107742960494914,0.108681524523489,0.107546624342257,0.109120400224081,0.106025074026504,0.100157049369295
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Arab World,ARB,0.275368404631805,0.281485800434863,0.274708721312374,0.284465644141061,0.290500621303968,0.289073418109491,0.280230374172886,0.28497131291183,0.282272638710328,0.280321745226636,0.294725086905026,0.294019744156422,0.283336754796614,0.280898258603424,0.278672215499161,0.280598565370132,0.271759658887288,0.273802509612221
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Caribbean small states,CSS,0.136575773647268,0.142474543022486,0.126827340806354,0.125206449893546,0.116457894848723,0.111658978673262,0.113547888437963,0.112955432872596,0.109211283871107,0.112927374927933,0.152543134273127,0.141382405998328,0.137169058892214,0.156307356287855,0.162297740985751,0.15214795422921,0.121307553786019,0.108533218608962
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Central Europe and the Baltics,CEB,0.559709533315233,0.389933863886429,0.372700252064435,0.367357273078819,0.346872053006909,0.348219428045544,0.327300793294785,0.311739421203305,0.300905953581309,0.284854475542908,0.209277392315565,0.206394013470634,0.195462048225987,0.178245862971913,0.172584748742097,0.174440223961757,0.164473149932675,0.148696511930262
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Early-demographic dividend,EAR,0.270368625835462,0.272606789231546,0.270605524344209,0.27022724942897,0.271937833332722,0.269186273833691,0.267418141506692,0.262926652845401,0.26092358242786,0.261004893916428,0.233406532487006,0.23195856496866,0.227170507362004,0.222423794662589,0.218000783133237,0.217389959883006,0.212507482698456,0.209645473441838
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,East Asia & Pacific,EAS,0.462215028509672,0.415654679411411,0.412579180606045,0.410102230855748,0.412963592428833,0.429176196240387,0.444340404449692,0.454735394379111,0.455487618921549,0.450327881529329,0.37098624374351,0.358699827692103,0.355294101016435,0.347636201082025,0.348132955934362,0.340979356966795,0.327037860007483,0.327597372840014
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,East Asia & Pacific (excluding high income),EAP,0.706321846484769,0.537204782270037,0.529574161316612,0.521989701851203,0.520998965577762,0.547262513962445,0.572997293986049,0.587299272384056,0.584923798846902,0.567599928640643,0.421741425191396,0.405085227408273,0.401098039810064,0.390881181429648,0.391322809711832,0.382162674959764,0.36775213850786,0.370292893097716
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,0.706761461441245,0.537487508719638,0.529803316475683,0.522231711442367,0.521127525045525,0.547406911314771,0.573111411903349,0.587419933863953,0.585030267067505,0.567675560980183,0.421773768276194,0.405117767464358,0.401129725614095,0.39091225808602,0.391354086428288,0.382193755955534,0.367784058406891,0.370324222851018
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Euro area,EMU,0.235836863868383,0.194397148008501,0.188797993262459,0.187559179579454,0.18600416954628,0.18869532961386,0.185441364615354,0.181335395216895,0.174575995023278,0.167678250471764,0.135986977805671,0.132808266236021,0.127077960874473,0.119179809365444,0.11424107843703,0.115078061287337,0.107849033567248,0.0979111265804196
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Europe & Central Asia,ECS,0.360838781453911,0.278768325125125,0.268707697343181,0.263664389543548,0.258119009575241,0.260493353896736,0.251101316604891,0.24265582014976,0.235733569507821,0.225891885454425,0.182742406679576,0.179587472905585,0.175880646434865,0.169137780277588,0.166980879490477,0.167253678325716,0.160702312878566,0.152697221457431
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Europe & Central Asia (excluding high income),ECA,0.625305082172232,0.503483045093001,0.487479897671214,0.467222651369838,0.454896292398682,0.450354804566676,0.411509186864182,0.386009472526312,0.376690295711324,0.364528424730798,0.267902796321075,0.263226601863588,0.258528747808783,0.245551775451533,0.246403766301806,0.2409396410283,0.225720466480136,0.215316893094639
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,0.581162017029053,0.53492045280807,0.503710863587585,0.484325827500174,0.463526482809874,0.45554717949646,0.422363882162687,0.398264610001914,0.382317413910794,0.359742182028438,0.28712585955277,0.283801391103666,0.281420681784062,0.275156514244631,0.271874902127284,0.271887117121545,0.270211157636511,0.260737019319275
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,European Union,EUU,0.271027463170191,0.21369132630507,0.206621465639618,0.205069965865816,0.201914678621371,0.205237685490887,0.200028523581718,0.194670840822925,0.188532168476943,0.180643373203959,0.143926850773763,0.140870825420505,0.134698690929507,0.1259165195509,0.121149995127533,0.122191477937266,0.114712887649039,0.103976860983152
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Fragile and conflict affected situations,FCS,0.447562682969871,0.354946709624697,0.341496419058946,0.333781563031114,0.311980888174652,0.323041061633272,0.281354877372034,0.268557966627343,0.24936314544553,0.234012348641065,0.181367617573141,0.179256284320909,0.183183859200686,0.180614176877141,0.173513611393179,0.174624861411741,0.169359755084198,0.163512258564526
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Heavily indebted poor countries (HIPC),HPC,0.0749071078365882,0.0880071307418978,0.0844634859900664,0.0858841117643496,0.0864403076946858,0.0862840932640278,0.0861097010980133,0.0858100950915252,0.088353774525435,0.0901247037841265,0.10242977854972,0.100279231188989,0.100638673500014,0.100337974892513,0.0972325861884763,0.101256415431205,0.0979226530401198,0.0946853000374175
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,High income,HIC,0.356520083044302,0.307724036199295,0.300751223140777,0.296176646439843,0.289263949804183,0.288070734309925,0.280305658879101,0.272852790562432,0.263070756852132,0.257551073247116,0.213081530673416,0.207558803134593,0.20402058203044,0.196465182262983,0.189007038613585,0.188113924087066,0.182020970911273,0.174043999670912
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,IBRD only,IBD,0.456948208643587,0.394978997472538,0.386962110797122,0.382586186239092,0.380560984201871,0.389657628742584,0.39192788258299,0.392987477257112,0.389460564878942,0.381152965259496,0.323661479906186,0.316229772766288,0.313812179907156,0.308226576871011,0.308046024700299,0.303672351172498,0.294995246667858,0.294393500678043
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,IDA & IBRD total,IBT,0.432349497416706,0.374265844399607,0.367131136484248,0.363014293918098,0.36013721091505,0.368019978948121,0.369796732087828,0.370319306079783,0.367076615987978,0.359617732035644,0.305665957602159,0.29917888862765,0.29669571400502,0.291308439983102,0.29102660461103,0.287814369231154,0.279271170190441,0.278446989372746
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,IDA blend,IDB,0.28808993144666,0.281204622671188,0.285591094958142,0.280762176678414,0.257961500443265,0.249301927126361,0.240618890192751,0.225318605233896,0.218496145050533,0.209704357531733,0.165373203812564,0.167082930037344,0.160794375716483,0.158072987306154,0.163533540135011,0.166038089418902,0.15589743019622,0.146716519751731
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,IDA only,IDX,0.117226885950765,0.107118568857937,0.104666691485281,0.10600774876541,0.106163756132849,0.105234649976724,0.103699794286716,0.10664260962283,0.10554896343673,0.106084322999646,0.106520015417499,0.109056058041749,0.108327901651155,0.106185486014424,0.104149216878406,0.108016391811892,0.104965890813356,0.0990533156438246
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,IDA total,IDA,0.198357161471308,0.18538387827154,0.18500669333144,0.183822563686895,0.174426972064563,0.169918414198105,0.165633818212573,0.160279330445469,0.156401641321088,0.152438383491807,0.132181605794338,0.133942343956625,0.130701779943224,0.128018623821462,0.128948851165177,0.132498744687896,0.126443447770177,0.119251512053
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Late-demographic dividend,LTE,0.554187209661314,0.472260650381832,0.458328953272669,0.450483532570209,0.445178483417828,0.45896582469589,0.466465293028773,0.472292059949051,0.467381363107006,0.452564376028651,0.377103962009572,0.365893830047363,0.362377333190617,0.3555192470949,0.356723566860473,0.350406795503349,0.339484838445878,0.341539011837458
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Latin America & Caribbean,LCN,0.160387160879899,0.167138569950504,0.166048680491835,0.165015200731359,0.16371972326713,0.164856949954885,0.163760366432802,0.162412150341285,0.158241473785879,0.156636269855119,0.150671194927145,0.147619992524605,0.141930410824581,0.142487886015397,0.139309654957183,0.142017627854283,0.136500236531842,0.136284096478611
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Latin America & Caribbean (excluding high income),LAC,0.156525570913584,0.163227558135655,0.16340672479453,0.162641795003118,0.16214704386384,0.162236591996886,0.161140316616856,0.15925295860039,0.156002399247626,0.153840760361201,0.149633586048843,0.146552811522971,0.140347648079831,0.140240271888567,0.137040050625516,0.140981600722992,0.135587510959049,0.135748654910212
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.159726190979588,0.166923461780733,0.165991455731729,0.165203501478847,0.164707600438207,0.165046829512794,0.164200158483413,0.162727868417675,0.159572248535398,0.15769766744579,0.151847334717342,0.14863940437448,0.142575278272619,0.143224832922908,0.139972414004368,0.142677996721072,0.137137479719137,0.136755474631636
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Least developed countries: UN classification,LDC,0.0697738613544981,0.0832690302846082,0.0804534461914616,0.0823880466711765,0.08114075869555,0.0831457373159357,0.0816688346197307,0.0795258402267606,0.0788981140045197,0.0785680059553378,0.101382649546194,0.104123786137256,0.102585510297035,0.100469621054853,0.0969626849263049,0.102530665493841,0.100613759981065,0.0983666311177468
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Low & middle income,LMY,0.39527903452621,0.348908561609485,0.346340471084754,0.344400582086938,0.345056662668286,0.355753656436009,0.362741842586463,0.367113087567463,0.366423809382069,0.362094792754785,0.308023308319414,0.300969178164652,0.298321528829149,0.292370769479979,0.292595846419452,0.288782493148402,0.278664763129406,0.278665904042261
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Low income,LIC,0.128889055577322,0.128441516953322,0.124563569599573,0.123507151184367,0.119853414207091,0.11751127866528,0.115403234274483,0.125854675665509,0.12662706339296,0.127762919252501,0.0998195609825511,0.0998039392183927,0.100631806679801,0.0982844976143416,0.0923663732484974,0.0969899681127415,0.0931364893405309,0.0791719942829466
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Lower middle income,LMC,0.245115946328336,0.245208169587499,0.24283743743589,0.23926998430923,0.235893217400497,0.228447569325486,0.228297876909695,0.22217489149271,0.217181902950572,0.217071969690417,0.202635908046524,0.202231269124061,0.200880881624531,0.194264970846407,0.189758285037306,0.191679065246301,0.187882542257569,0.187530526529041
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Middle East & North Africa,MEA,0.302635924607123,0.323712834352876,0.317570470913063,0.327185919571118,0.331795432425152,0.330065406099476,0.323136976102063,0.329162303363898,0.328855635439456,0.326494893727123,0.328015722161777,0.327967531127593,0.317329328819198,0.31986771426195,0.319356802237948,0.318711782392572,0.309820631736674,0.309903193537212
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Middle East & North Africa (excluding high income),MNA,0.30346115908789,0.318556984508922,0.314200161616457,0.320702426994423,0.318125650920729,0.32023139576044,0.316021658374728,0.325509081741479,0.32410994553977,0.317310386378978,0.305745772451873,0.310971384464746,0.307119485123422,0.310536822577523,0.305433820180642,0.308419393508796,0.302290192949163,0.298299650206732
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,0.30346115908789,0.318556984508922,0.314200161616457,0.320702426994423,0.318125650920729,0.32023139576044,0.316021658374728,0.325509081741479,0.32410994553977,0.317310386378978,0.305745772451873,0.310971384464746,0.307119485123422,0.310536822577523,0.305433820180642,0.308419393508796,0.302290192949163,0.298299650206732
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Middle income,MIC,0.401624124705306,0.353839011271885,0.351443042623961,0.349489288101342,0.350284411587134,0.361278593817691,0.368423037685165,0.372648816983257,0.371851387874004,0.367324984418551,0.311902544067978,0.304672965249385,0.301917431749185,0.295913783109213,0.296340926457291,0.292189708290668,0.281944881692003,0.281872060613378
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,North America,NAC,0.444561178977067,0.384732396210284,0.380283299345503,0.372896504803093,0.358762932939537,0.354075519126334,0.345095428820555,0.335086348232257,0.320723469223184,0.31951111035316,0.242654194439844,0.234509120712806,0.235140434870032,0.223047745934069,0.205540010403951,0.205687664955179,0.20213265190701,0.192878575097097
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,OECD members,OED,0.325035147735722,0.283109170816832,0.278650774138166,0.274291161453938,0.268286609159152,0.267657519181309,0.261603818643315,0.255168022451828,0.246121461493836,0.242329569376606,0.195582402216037,0.190334476342023,0.18647993908431,0.177734334586444,0.169369008059579,0.168293364237959,0.160547217168441,0.152102726502003
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Other small states,OSS,0.491928553039125,0.329372698001587,0.316850361105859,0.313917845742564,0.302925361629934,0.311121311103641,0.302025498928377,0.303193275981376,0.305760274539253,0.305529412223728,0.268167048223492,0.262978662572964,0.258774393879281,0.236736514822384,0.243906940858992,0.235232199812203,0.225664822307091,0.222545846192834
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Pacific island small states,PSS,0.370224197306224,0.343398356516222,0.345534930686977,0.373998136014685,0.274252453217104,0.311283597340332,0.315470701944968,0.31031266842225,0.311040909096666,0.284425090892789,0.213795689853492,0.220843668196966,0.224263669897015,0.232914978864229,0.267379057646042,0.289306433566495,0.272786923524497,0.264352383048722
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Post-demographic dividend,PST,0.339530525559271,0.29179589618044,0.286743732970255,0.282015990462666,0.27544198009147,0.274758348343995,0.26777215648951,0.260702077974356,0.250662437361451,0.24647650923673,0.197058329320675,0.1909364165692,0.187982438151529,0.178839430938796,0.170168354463088,0.169050749990337,0.161563296319244,0.152276457233134
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Pre-demographic dividend,PRE,0.156239446812812,0.156528610875097,0.161250235079408,0.166425842034603,0.149989709246816,0.153033482104527,0.142322004777358,0.134611712714529,0.124488988966212,0.11418702296695,0.126664243721644,0.12829876541885,0.130804167463152,0.133219806920029,0.126729903415369,0.130811978842296,0.129996522079003,0.12745706586212
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Small states,SST,0.42117433013536,0.296876556995652,0.285389733525768,0.284614473739537,0.269966046168646,0.277914911628057,0.271524546574886,0.272461780862943,0.274213561954248,0.273810591137836,0.249015154518341,0.243954987728856,0.240137084737468,0.225481497290186,0.23370745624644,0.225480069678541,0.210218440043335,0.202933696807828
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,South Asia,SAS,0.261861074875615,0.264190653641343,0.260972248472695,0.25514309545862,0.254039521972859,0.24456462953726,0.245739471915335,0.237810248538751,0.235797297397854,0.2398568847161,0.222950720181987,0.221729843067887,0.218429830311944,0.207788294479699,0.202394638042682,0.204059425463886,0.203480723904072,0.202363720026896
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,South Asia (IDA & IBRD),TSA,0.261861074875615,0.264190653641343,0.260972248472695,0.25514309545862,0.254039521972859,0.24456462953726,0.245739471915335,0.237810248538751,0.235797297397854,0.2398568847161,0.222950720181987,0.221729843067887,0.218429830311944,0.207788294479699,0.202394638042682,0.204059425463886,0.203480723904072,0.202363720026896
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sub-Saharan Africa,SSF,0.278312191965463,0.268910385118883,0.267600161025472,0.266031883566385,0.252579197408743,0.257094568792283,0.254706347270199,0.245810646117266,0.232311320782863,0.224584000950768,0.18676071991384,0.183894659978451,0.182858349866914,0.181586301047979,0.168209982776519,0.169377224931448,0.160249926301584,0.153144428330324
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sub-Saharan Africa (excluding high income),SSA,0.278331923962097,0.268930075697929,0.267453416295664,0.265853010281722,0.25243673779222,0.256948607536026,0.254448219974908,0.24560904497725,0.232093956255685,0.22444845379919,0.186636769097615,0.183771717806627,0.182769832115031,0.181492686060645,0.168080165173834,0.169250226202338,0.160124914282161,0.153014978077691
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.278312191965463,0.268910385118883,0.267600161025472,0.266031883566385,0.252579197408743,0.257094568792283,0.254706347270199,0.245810646117266,0.232311320782863,0.224584000950768,0.18676071991384,0.183894659978451,0.182858349866914,0.181586301047979,0.168209982776519,0.169377224931448,0.160249926301584,0.153144428330324
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Upper middle income,UMC,0.464460761550232,0.400292832151409,0.397239254554343,0.39649725570916,0.398913753500124,0.418036748297266,0.427893906973111,0.436421637430081,0.436819040352942,0.429358630831944,0.359219554569606,0.349318131416121,0.346405822877938,0.340837411402901,0.342217796338076,0.335314386489451,0.323450581829147,0.324000214091472
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,World,WLD,0.368222604258087,0.321699488472933,0.316315431975436,0.312829587688634,0.308870485503015,0.312332881287098,0.310541029568089,0.308220429775754,0.302815588707794,0.298939965565067,0.25884537247332,0.253209949744629,0.250678782910702,0.244396677945975,0.241408520264166,0.2393374941171,0.231482684926433,0.228287296350731
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/15/2025,,,,,,,,,,,,,,,,,,,,,
